"post_id","cluster","x","y","z"
"13825","88","-6.284295559","15.468736650","15.103374480"
"13827","40","-6.041089058","19.035966870","16.777547840"
"13829","81","-4.250265121","19.835996630","17.082695010"
"13831","64","-26.863708500","25.236064910","-4.976792336"
"13833","1","-1.055142760","-4.663345814","13.286966320"
"13835","83","-7.634968281","14.110883710","14.075602530"
"13837","78","-12.155547140","-14.698175430","24.374202730"
"13839","88","-16.627370830","-21.592231750","-15.114387510"
"13841","69","-2.613919020","15.179183960","19.073204040"
"13843","11","-3.831285238","16.406293870","13.476419450"
"13845","44","3.023056984","29.893636700","0.401759833"
"13847","81","-8.611397743","18.121185300","11.520830150"
"13849","81","-5.015193462","20.162012100","13.553580280"
"13851","10","-7.417240143","12.594356540","18.175533290"
"13853","10","-7.018612385","14.041238780","19.321443560"
"13855","10","4.108646870","-1.446144462","41.092819210"
"13857","10","5.506639957","-3.208595753","39.624729160"
"13859","10","-2.931206465","12.987747190","17.925737380"
"13861","88","-5.760300636","15.686624530","17.917119980"
"13863","79","23.437448500","-13.125184060","-30.113119130"
"13865","21","-2.961507559","16.038074490","16.398141860"
"13867","88","-1.213919640","46.240661620","-1.963450432"
"13869","60","-1.373615384","12.351009370","22.505304340"
"13871","83","-10.362286570","12.330465320","11.745616910"
"13873","31","-15.947447780","-11.412194250","12.025739670"
"13875","10","-5.048258305","13.621186260","20.285615920"
"13877","81","-7.872210979","18.345565800","11.327139850"
"13879","88","-5.216624260","21.049674990","12.816911700"
"13881","81","-24.837444310","-0.284545064","-20.581832890"
"13883","1","-15.750894550","-25.420801160","3.660022736"
"13885","39","-26.258260730","-0.407678485","-21.114103320"
"13887","83","-10.157035830","12.552345280","15.575997350"
"13889","88","-3.110041857","20.270301820","16.394001010"
"13891","83","-8.264829636","13.445544240","13.246361730"
"13893","44","-0.154043734","45.465660100","-1.284008026"
"13895","11","-23.849653240","-14.331484790","-6.478397369"
"13897","83","-17.174734120","-11.239085200","12.100876810"
"13899","81","-18.865253450","-11.064728740","12.158680920"
"13901","43","-10.211868290","18.382902150","8.966475487"
"13903","21","-1.899913311","20.498758320","15.216181760"
"13905","83","-11.032786370","12.328595160","15.594692230"
"13907","10","-9.975292206","17.961305620","13.878270150"
"13909","10","-3.290432453","14.177060130","18.553640370"
"13911","33","0.012128916","-20.809043880","-5.711261272"
"13913","10","-19.993183140","-1.505197763","-0.014922781"
"13915","86","-14.218023300","-23.220754620","-18.016168590"
"13917","36","-5.559399128","-18.774375920","51.355556490"
"13919","78","2.397959471","-3.283089638","3.263992071"
"13921","60","-1.256399989","5.110257626","33.035324100"
"13923","44","5.499114990","33.953247070","-4.348169804"
"13925","88","-4.149498940","21.022212980","11.949798580"
"13927","88","-9.031882286","46.499668120","1.444874048"
"13929","83","-7.735229492","13.590557100","11.562917710"
"13931","83","-10.820075990","10.431225780","15.032267570"
"13933","1","-7.136002541","-4.749855995","10.408020020"
"13935","11","-24.345685960","0.747745037","-42.814620970"
"13937","45","-23.194854740","32.306854250","-11.342761040"
"13939","3","7.906058311","48.166790010","1.348995447"
"13941","21","24.608947750","18.893507000","-30.762294770"
"13943","10","-7.290194988","-3.875199318","4.750078201"
"13945","10","-7.953203201","-4.871503353","6.069748402"
"13947","11","-0.735417843","16.384437560","11.961855890"
"13949","64","-26.197486880","28.533409120","1.125054240"
"13951","88","-23.878875730","28.348440170","1.145747304"
"13953","11","-2.360628605","16.649118420","11.980196950"
"13955","86","0.062717266","30.925308230","16.787910460"
"13957","21","1.103568077","17.254508970","13.475224490"
"13959","2","-7.048880100","-34.244335170","-28.538166050"
"13961","82","22.804006580","-15.965334890","-6.796728134"
"13963","1","-0.562318563","-6.670223236","13.999994280"
"13965","14","18.475418090","-13.302601810","47.228099820"
"13967","21","3.361929893","-8.667557716","6.970382690"
"13969","36","50.682941440","0.851079524","5.952677727"
"13971","5","-9.705305099","-18.984064100","-7.685213566"
"13973","24","1.528550625","-8.711283684","7.002080441"
"13975","61","26.511749270","6.325154781","-8.221041679"
"13977","18","-23.224746700","1.642370224","7.698034286"
"13979","80","16.425922390","-46.750328060","25.302835460"
"13981","29","3.779263258","-18.898139950","-12.773041730"
"13983","59","28.966686250","4.867641926","-1.691444635"
"13985","73","17.092834470","-12.340062140","-32.804592130"
"13987","80","14.956740380","9.224890709","24.878377910"
"13989","49","21.945680620","-25.047458650","24.650552750"
"13991","61","27.239902500","0.262377560","-36.531856540"
"13993","42","0.546965063","6.408152580","18.201465610"
"13995","1","-1.549287915","-10.544073100","10.020436290"
"13997","86","-18.708274840","33.367614750","2.772999763"
"13999","13","9.731641769","1.977447629","9.659120560"
"14001","21","7.143067360","20.705844880","-36.001071930"
"14003","23","7.465598106","22.442615510","23.477930070"
"14005","73","29.457563400","5.424681664","-21.018169400"
"14007","65","34.568401340","-2.932648420","-8.647277832"
"14009","19","34.281085970","-3.407767534","-7.895892143"
"14011","8","27.096727370","10.691010480","-10.920189860"
"14013","72","6.460737705","29.674791340","15.684193610"
"14015","61","19.154403690","-34.405311580","-12.151379590"
"14017","13","5.042019367","-0.362768739","13.882297520"
"14019","60","23.455377580","-1.928027391","42.332862850"
"14021","14","25.425762180","-4.477141857","44.161872860"
"14023","2","-20.390970230","1.294131160","-26.865098950"
"14025","75","5.609504700","34.074073790","12.314387320"
"14027","83","-4.640633583","6.713963985","14.732385640"
"14029","86","3.198830366","40.980915070","16.161855700"
"14031","56","1.003955483","-28.923074720","-23.301622390"
"14033","17","41.682331090","28.498029710","3.515245438"
"14035","17","40.985439300","27.891258240","4.045156956"
"14037","54","-9.442987442","-31.057031630","15.907784460"
"14039","26","19.365299220","27.182498930","-28.334054950"
"14041","68","-31.254163740","-0.962505043","6.752425194"
"14043","5","-27.348701480","-2.722923279","5.853764534"
"14045","69","-9.086750984","-29.126094820","-15.926055910"
"14047","69","-9.639522552","-28.521736150","-16.770277020"
"14049","11","-15.592811580","26.295646670","-34.550193790"
"14051","23","-7.044377804","29.986408230","19.574211120"
"14053","86","-6.168282032","28.197816850","17.827829360"
"14055","86","-6.424620152","30.023283000","16.631702420"
"14057","16","1.472226024","-15.059165000","-30.379240040"
"14059","3","-19.592472080","22.293897630","18.907861710"
"14061","40","-2.177427530","4.231042385","-42.010639190"
"14063","31","-1.747268677","-45.431575780","-12.182329180"
"14065","71","12.653594970","-40.343605040","-9.312228203"
"14067","71","6.331861496","-20.113140110","-32.729000090"
"14069","1","-46.972469330","-19.179346080","-6.402887821"
"14071","71","12.552886010","-38.751708980","-10.002908710"
"14073","11","-2.271261930","-45.345615390","-12.813138960"
"14075","59","2.191854715","-3.169596434","-39.346195220"
"14077","59","0.778996468","-2.730020046","-40.647335050"
"14079","6","-42.875045780","-0.591369033","22.638648990"
"14081","53","-43.686653140","-1.174548388","22.100595470"
"14083","53","-44.436840060","-1.707177877","21.651329040"
"14085","0","18.085542680","16.080129620","4.550508022"
"14087","13","8.091729164","-13.430061340","-2.229388952"
"14089","25","-13.871414180","-8.485680580","-27.892570500"
"14091","20","-11.362055780","10.709326740","-6.724652767"
"14093","16","-15.968759540","10.727526660","-26.866516110"
"14095","73","23.298879620","-3.338590860","-30.998601910"
"14097","20","-11.361448290","12.419447900","-6.200076103"
"14099","16","17.000328060","12.146959300","-0.257102519"
"14101","79","18.653232570","-16.442031860","-32.178634640"
"14103","16","18.618623730","-15.239748950","-32.375328060"
"14105","73","24.403993610","-10.335906030","-39.919513700"
"14107","16","20.464653020","-13.082474710","-32.330989840"
"14109","79","18.274383540","-15.435881610","-29.018472670"
"14111","79","19.764781950","-12.711719510","-30.266647340"
"14113","79","19.171518330","-15.442481990","-29.889818190"
"14115","16","20.450416560","-14.160210610","-32.872135160"
"14117","79","21.159290310","-16.264009480","-28.908548360"
"14119","31","37.047561650","0.582906783","21.898126600"
"14121","26","36.810317990","8.649737358","34.841865540"
"14123","86","37.143741610","9.258153915","35.022621150"
"14125","14","19.081604000","-3.128437519","38.190177920"
"14127","70","-11.748479840","38.716365810","7.849660873"
"14129","74","18.582033160","-20.019552230","42.088493350"
"14131","4","18.385324480","-18.952444080","40.722808840"
"14133","4","18.548736570","-18.662616730","41.430736540"
"14135","7","48.372512820","10.281970020","-9.123365402"
"14137","26","48.912055970","11.255891800","-5.344068527"
"14139","23","37.152389530","8.583056450","36.866573330"
"14141","31","38.033176420","-0.619932175","21.606243130"
"14143","28","21.428863530","-15.546617510","16.383014680"
"14145","57","-32.733974460","-15.988554950","-24.428283690"
"14147","76","25.482419970","-33.098464970","-27.946052550"
"14149","31","37.787914280","-0.397920609","19.588455200"
"14151","30","36.414314270","-9.316196442","20.281166080"
"14153","72","-38.213390350","17.967273710","9.759520531"
"14155","34","-11.921257970","-34.861389160","8.004965782"
"14157","46","0.431091249","-2.197957993","-8.725193024"
"14159","41","37.466766360","-21.406044010","22.969842910"
"14161","79","-1.674086690","-7.327216148","5.430425167"
"14163","5","-16.231670380","-2.341225863","-43.136211400"
"14165","60","19.382537840","-8.139330864","45.369655610"
"14167","74","20.054016110","-8.073015213","45.113277440"
"14169","24","-31.847452160","-21.151039120","-15.074477200"
"14171","8","35.048637390","9.867362976","-24.465484620"
"14173","8","36.576877590","11.956320760","-24.380794530"
"14175","13","6.621956348","-0.549713075","13.317260740"
"14177","65","39.589450840","9.148115158","-23.062610630"
"14179","65","39.229995730","12.323572160","-26.094181060"
"14181","8","36.989841460","8.362846375","-24.866188050"
"14183","72","12.185499190","14.661776540","22.997085570"
"14185","23","13.559055330","25.138999940","20.713293080"
"14187","75","-1.289512634","1.111674547","27.533378600"
"14189","64","17.788358690","-31.650064470","21.764299390"
"14191","14","-25.684782030","-30.233396530","-21.269630430"
"14193","73","45.608394620","9.829127312","-13.887830730"
"14195","14","-35.694946290","18.100625990","0.843665302"
"14197","14","-24.932527540","25.564678190","9.500175476"
"14199","16","-4.480218887","20.805639270","-17.840717320"
"14201","14","-5.506855488","24.688028340","-20.928981780"
"14203","58","-40.456619260","1.992315769","5.615713120"
"14205","81","12.170623780","-19.667802810","-22.841571810"
"14207","89","18.023811340","-20.218545910","-4.593205929"
"14209","4","18.636642460","-19.677028660","-3.143414736"
"14211","33","10.658900260","-15.677728650","-25.059669490"
"14213","4","17.643957140","-18.605562210","-3.652217865"
"14215","26","28.744302750","9.587347984","8.900114059"
"14217","26","10.568172450","-18.569433210","-23.061523440"
"14219","36","25.532085420","-9.778309822","27.855300900"
"14221","37","7.954510212","-18.590866090","-28.368200300"
"14223","7","8.267968178","-17.294519420","-23.016948700"
"14225","89","-0.007248926","0.272536516","-16.120964050"
"14227","89","-3.203141689","2.925950289","-17.601238250"
"14229","15","-32.721858980","-27.509489060","0.376763284"
"14231","59","-31.065303800","-29.338951110","0.326431572"
"14233","16","20.967014310","-11.751829150","-33.723789220"
"14235","39","-32.038837430","-27.253726960","0.487436920"
"14237","89","-2.351957798","2.667548656","-17.111505510"
"14239","7","13.508998870","15.525067330","24.720001220"
"14241","2","21.580909730","-2.025207043","-20.165628430"
"14243","60","35.468128200","11.068291660","21.176893230"
"14245","26","8.166856766","5.968432903","-25.550563810"
"14247","60","34.776458740","11.273855210","18.502273560"
"14249","60","35.008319850","10.449411390","18.740591050"
"14251","40","11.146560670","3.879040480","-25.139310840"
"14253","36","35.727901460","11.270358090","22.277248380"
"14255","16","12.321334840","2.638818502","-26.706008910"
"14257","73","12.305651660","3.332462072","-25.992891310"
"14259","60","28.852716450","11.828039170","23.876928330"
"14261","44","14.140294080","34.871738430","8.774232864"
"14263","44","13.620009420","35.389427190","8.504690170"
"14265","72","-32.425025940","29.600299840","12.491098400"
"14267","60","-3.393027306","-2.772037745","18.573801040"
"14269","14","32.879470830","-12.366900440","0.843601942"
"14271","26","49.392292020","10.622140880","-1.457382202"
"14273","44","42.445846560","15.221856120","2.203475714"
"14275","44","43.170200350","16.125070570","2.240919352"
"14277","59","-1.843877673","-37.639343260","-30.121847150"
"14279","5","17.564973830","-22.907232280","-15.199297900"
"14281","14","-5.907580376","7.741213322","42.580646510"
"14283","36","50.500522610","-2.804851055","-4.316898346"
"14285","71","-0.553672731","0.054975424","5.837916851"
"14287","30","42.885841370","-17.459533690","16.342231750"
"14289","54","-12.815394400","-33.206180570","8.444553375"
"14291","11","2.233910322","-45.835624690","-5.157992363"
"14293","73","37.315357210","7.805150032","-20.966094970"
"14295","54","-7.437534809","-27.692533490","12.222008710"
"14297","65","13.044882770","34.122879030","6.680546761"
"14299","20","12.464943890","-1.167571068","16.841196060"
"14301","21","-11.172189710","11.642959590","34.556659700"
"14303","86","-10.651050570","12.300176620","36.665416720"
"14305","46","-0.402121335","-3.090923548","1.991338968"
"14307","30","35.277038570","-4.270898819","18.497634890"
"14309","15","33.100067140","-4.439146996","15.627482410"
